"ShortSourceA","category","Encounter","Location","Project","Recording","Species","SamplingRate","SELECTIONNUMBER","FREQMAX","FREQMIN","DURATION","FREQBEG","FREQEND","FREQRANGE","DCMEAN","DCSTDDEV","FREQMEAN","FREQSTDDEV","FREQMEDIAN","FREQCENTER","FREQRELBW","FREQMAXMINRATIO","FREQBEGENDRATIO","FREQQUARTER1","FREQQUARTER2","FREQQUARTER3","FREQSPREAD","DCQUARTER1MEAN","DCQUARTER2MEAN","DCQUARTER3MEAN","DCQUARTER4MEAN","FREQCOFM","FREQSTEPUP","FREQSTEPDOWN","FREQNUMSTEPS","FREQSLOPEMEAN","FREQABSSLOPEMEAN","FREQPOSSLOPEMEAN","FREQNEGSLOPEMEAN","FREQSLOPERATIO","FREQBEGSWEEP","FREQBEGUP","FREQBEGDWN","FREQENDSWEEP","FREQENDUP","FREQENDDWN","NUMSWEEPSUPDWN","NUMSWEEPSDWNUP","NUMSWEEPSUPFLAT","NUMSWEEPSDWNFLAT","NUMSWEEPSFLATUP","NUMSWEEPSFLATDWN","FREQSWEEPUPPERCENT","FREQSWEEPDWNPERCENT","FREQSWEEPFLATPERCENT","NUMINFLECTIONS","INFLMAXDELTA","INFLMINDELTA","INFLMAXMINDELTA","INFLMEDIANDELTA","INFLMEANDELTA","INFLSTDDEVDELTA","INFLDUR","STEPDUR"
"CTR-1-20170913T215435-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:54:35","Steno bredanensis",5e+05,1,8911.1328125,7324.21875,0.418,8911.1328125,7324.21875,1586.9140625,1.00360389878804,0.250765044926013,7453.39995449029,320.162443224278,7324.21875,8117.67578125,0.195488721804511,1.21666666666667,1.21666666666667,7324.21875,7324.21875,7324.21875,0,1.0479054933022,0.982870253974387,0.932411631325528,1.05313318926052,0.1220703125,0,0,0,-3769.81847426471,3769.81847426471,0,-32043.45703125,0,0,0,1,1,0,0,0,0,0,5,0,5,31.3653136531365,37.2693726937269,31.3653136531365,0,0,0,0,0,0,0,0,0
"CTR-1-20170913T215535-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:55:35","Steno bredanensis",5e+05,1,9033.203125,7202.1484375,0.557,9033.203125,7202.1484375,1831.0546875,0.617905182842668,0.249806970389414,7387.48146669708,353.453229847453,7202.1484375,8117.67578125,0.225563909774436,1.25423728813559,1.25423728813559,7446.2890625,7202.1484375,7202.1484375,122.0703125,0.63780849454809,0.741071036902416,0.546755973845419,0.545399834554,0.146484375,0,0,0,-3350.94975490196,3350.94975490196,0,-32552.0833333333,0,0,0,1,1,0,0,0,0,0,5,0,5,31.404958677686,37.1900826446281,31.404958677686,0,0,0,0,0,0,0,0,0
"CTR-1-20170913T215935-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:59:35","Steno bredanensis",5e+05,1,8789.0625,7202.1484375,0.525,8789.0625,7202.1484375,1586.9140625,1.03607249693574,0.294548401972184,7332.73528343023,295.164323819121,7202.1484375,7995.60546875,0.198473282442748,1.22033898305085,1.22033898305085,7324.21875,7202.1484375,7202.1484375,122.0703125,1.05819827780769,0.894208004498706,1.10150477837247,1.08968749641186,0.1220703125,0,0,0,-3035.8632405599,3035.8632405599,0,-29891.5765224359,0,0,0,1,1,0,0,0,0,0,4,0,4,31.700288184438,36.5994236311239,31.700288184438,0,0,0,0,0,0,0,0,0
"CTR-10-20170903T230855-AD250_S111_Sb.ctr'",27,"AD250_S111_Sb","Hawaii","HICEAS2017","2017-09-03 23:08:55","Steno bredanensis",5e+05,10,7568.359375,6896.97265625,0.385,7568.359375,6896.97265625,671.38671875,0.553831550172111,0.157715307121048,7199.60530598958,147.883628883853,7202.1484375,7232.666015625,0.0928270042194093,1.09734513274336,1.09734513274336,7263.18359375,7141.11328125,7141.11328125,122.0703125,0.64048122611005,0.569668985138717,0.55039194374251,0.437902483841449,0.06103515625,0,0,0,-1772.71983704829,2061.30213610267,6781.68402777778,-7508.29303075397,-0.903225806451613,0,0,1,1,0,0,0,0,1,6,1,6,27.1739130434783,47.8260869565217,25,2,0.057,0.057,1,0.057,0.057,0,5.19480519480519,0
"CTR-10-20170913T221535-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:15:35","Steno bredanensis",5e+05,10,8666.9921875,6530.76171875,0.278,8666.9921875,6530.76171875,2136.23046875,0.981339671091346,0.239354202781528,7318.98716517857,384.134171575091,7263.18359375,7598.876953125,0.281124497991968,1.32710280373832,1.32710280373832,7324.21875,7263.18359375,7202.1484375,91.552734375,0.9173225753606,1.07013764139785,0.89591044435661,1.04956906727019,0.08544921875,0,0,0,-7846.66487037523,7846.66487037523,0,-17785.7737061839,0,0,0,1,0,0,1,0,0,0,2,0,2,24.6153846153846,50.7692307692308,24.6153846153846,0,0,0,0,0,0,0,0,0
"CTR-100-20170913T215835-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:58:35","Steno bredanensis",5e+05,100,8544.921875,7080.078125,0.53,8544.921875,7080.078125,1464.84375,0.926206716760008,0.315307979390584,7266.93960336538,288.466308689274,7202.1484375,7812.5,0.1875,1.20689655172414,1.20689655172414,7324.21875,7202.1484375,7080.078125,244.140625,0.905412215801306,1.01727725388895,0.862408137924788,0.917533133294665,0.10986328125,0,0,0,-2744.21632751938,2744.21632751938,0,-29500.3255208333,0,0,0,1,1,0,0,0,0,0,7,0,7,31.6091954022989,36.7816091954023,31.6091954022989,0,0,0,0,0,0,0,0,0
"CTR-106-20170913T215835-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:58:35","Steno bredanensis",5e+05,106,9643.5546875,7202.1484375,0.439,9643.5546875,7202.1484375,2441.40625,0.992351103486748,0.317657545164539,7523.14814814815,456.621049673067,7324.21875,8422.8515625,0.289855072463768,1.33898305084746,1.33898305084746,7568.359375,7324.21875,7324.21875,152.587890625,1.0099037670838,0.972659684709736,0.966368630411467,1.02087881499807,0.1708984375,0,0,0,-5590.13580607477,5590.13580607477,0,-37384.033203125,0,0,0,1,1,0,0,0,0,0,6,0,6,30.3703703703704,39.2592592592593,30.3703703703704,0,0,0,0,0,0,0,0,0
"CTR-111-20170913T215835-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:58:35","Steno bredanensis",5e+05,111,10131.8359375,7080.078125,0.479,10131.8359375,7080.078125,3051.7578125,0.947001655900857,0.324362568631697,7330.42571504237,522.271020126191,7202.1484375,8605.95703125,0.354609929078014,1.43103448275862,1.43103448275862,7202.1484375,7202.1484375,7080.078125,122.0703125,0.798291906305769,0.928183483061714,1.04937496032548,1.01793309882199,0.1953125,0,0,0,-6364.34962606838,6364.34962606838,0,-46539.306640625,0,0,0,1,1,0,0,0,0,0,4,0,4,30.794701986755,38.4105960264901,30.794701986755,0,0,0,0,0,0,0,0,0
"CTR-114-20170913T215835-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:58:35","Steno bredanensis",5e+05,114,8911.1328125,7202.1484375,0.43,8911.1328125,7202.1484375,1708.984375,0.964428331458699,0.300413785164196,7426.71174823113,384.228161065804,7324.21875,8056.640625,0.212121212121212,1.23728813559322,1.23728813559322,7446.2890625,7324.21875,7202.1484375,213.623046875,0.982276458546291,0.906938624366882,0.965333208774398,1.00468971030123,0.13427734375,0,0,0,-4010.88169642857,4010.88169642857,0,-30081.6127232143,0,0,0,1,1,0,0,0,0,0,6,0,6,30.5970149253731,38.8059701492537,30.5970149253731,0,0,0,0,0,0,0,0,0
"CTR-12-20170913T215435-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:54:35","Steno bredanensis",5e+05,12,8666.9921875,7324.21875,0.52,8666.9921875,7324.21875,1342.7734375,0.981074771957756,0.282305110926371,7422.44720458984,220.96120168336,7324.21875,7995.60546875,0.16793893129771,1.18333333333333,1.18333333333333,7446.2890625,7324.21875,7324.21875,122.0703125,1.03222846454268,0.936894455067008,0.91914140025135,1.03615755195151,0.08544921875,0,0,0,-2595.19562007874,2595.19562007874,0,-32958.984375,0,0,0,1,1,0,0,0,0,0,2,0,2,32.2033898305085,35.5932203389831,32.2033898305085,0,0,0,0,0,0,0,0,0
"CTR-13-20170913T215435-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:54:35","Steno bredanensis",5e+05,13,9033.203125,7202.1484375,0.525,9033.203125,7202.1484375,1831.0546875,1.06691546157637,0.272140727628718,7398.02870639535,346.753624517125,7324.21875,8117.67578125,0.225563909774436,1.25423728813559,1.25423728813559,7446.2890625,7324.21875,7202.1484375,122.0703125,1.03083502741118,1.08397732455769,1.11448650659071,1.03949050131355,0.13427734375,0,0,0,-3512.70039876302,3512.70039876302,0,-32116.1179315476,0,0,0,1,1,0,0,0,0,0,5,0,5,31.3782991202346,37.2434017595308,31.3782991202346,0,0,0,0,0,0,0,0,0
"CTR-14-20170913T215435-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:54:35","Steno bredanensis",5e+05,14,9033.203125,7202.1484375,0.545,9033.203125,7202.1484375,1831.0546875,0.97890380338855,0.268402482571495,7374.32223647388,339.445946851581,7202.1484375,8117.67578125,0.225563909774436,1.25423728813559,1.25423728813559,7446.2890625,7202.1484375,7202.1484375,244.140625,0.94545428080907,0.955869215492186,1.0108264326867,1.00517692427763,0.146484375,0,0,0,-3350.04992951128,3350.04992951128,0,-34273.5877403846,0,0,0,1,1,0,0,0,0,0,5,0,5,31.6666666666667,36.6666666666667,31.6666666666667,0,0,0,0,0,0,0,0,0
"CTR-16-20170913T215435-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:54:35","Steno bredanensis",5e+05,16,8911.1328125,7080.078125,0.573,8911.1328125,7080.078125,1831.0546875,1.09915907901993,0.280711029208853,7273.13968306738,267.504744016866,7202.1484375,7995.60546875,0.229007633587786,1.25862068965517,1.25862068965517,7324.21875,7202.1484375,7202.1484375,122.0703125,1.1148817675784,1.10776913329373,1.07845661305212,1.09507958248236,0.10986328125,0,0,0,-3269.74051339286,3269.74051339286,0,-38146.97265625,0,0,0,1,1,0,0,0,0,0,3,0,3,31.9480519480519,36.1038961038961,31.9480519480519,0,0,0,0,0,0,0,0,0
"CTR-2-20020814T115647-s125.ctr'",27,"s125","Hawaii","HICEAS2002","2002-08-14 11:56:47","Steno bredanensis",150000,2,8642.578125,7104.4921875,1.031,8642.578125,7983.3984375,1538.0859375,0.321964520212557,0.058013521802925,7545.87273848684,471.731696830571,7287.59765625,7873.53515625,0.195348837209302,1.21649484536082,1.08256880733945,7690.4296875,7250.9765625,7104.4921875,805.6640625,0.340795099365492,0.320484741839009,0.30758651183508,0.318402447498355,0.34423828125,1,0,1,-730.458587097918,3779.32921150662,115094.866071429,-10983.5154449885,-10.4788732394366,0,0,1,1,0,0,0,0,1,15,1,15,29.0697674418605,42.4418604651163,28.4883720930233,2,0.049,0.049,1,0.049,0.049,0,1.93986420950533,0.969932104752667
"CTR-2-20020911T165808-s167.ctr'",27,"s167","Hawaii","HICEAS2002","2002-09-11 16:58:08","Steno bredanensis",150000,2,10107.421875,6665.0390625,1.031,10107.421875,7104.4921875,3442.3828125,0.166515372110077,0.128498320208633,7231.22044613487,507.434687343756,7177.734375,8386.23046875,0.410480349344978,1.51648351648352,1.42268041237113,7177.734375,7104.4921875,7250.9765625,219.7265625,0.227930322191331,0.111922634270953,0.0759185954887724,0.250894250389194,0.4248046875,0,0,0,-2913.17278411779,5038.14321931173,10695.6845238095,-21440.1556521046,-0.498862260953764,0,0,1,1,0,0,0,0,9,10,9,10,35.4430379746835,38.2911392405063,26.2658227848101,8,0.191,0.041,4.65853658536585,0.13,0.123857142857143,0.0608835735137937,7.75945683802134,0
"CTR-2-20170903T222855-AD250_S111_Sb.ctr'",27,"AD250_S111_Sb","Hawaii","HICEAS2017","2017-09-03 22:28:55","Steno bredanensis",5e+05,2,9338.37890625,7202.1484375,0.517,9338.37890625,7263.18359375,2136.23046875,0.600352446038926,0.172071590396174,7897.37701416016,704.908949348252,7476.806640625,8270.263671875,0.25830258302583,1.29661016949153,1.28571428571429,7446.2890625,8728.02734375,7324.21875,1403.80859375,0.466095999342822,0.639759477263883,0.653994454493196,0.653257443303333,0.50048828125,1,1,2,-4064.7814753795,10563.5108861253,20470.9976438492,-23039.56046937,-0.888515111695138,0,0,1,1,0,0,1,1,0,3,0,3,33.0188679245283,45.2830188679245,21.6981132075472,2,0.106,0.106,1,0.106,0.106,0,3.86847195357834,3.86847195357834
"CTR-2-20170904T174038-AD95_S44_Sb.ctr'",27,"AD95_S44_Sb","Hawaii","HICEAS2017","2017-09-04 17:40:38","Steno bredanensis",5e+05,2,10375.9765625,6958.0078125,0.799,10375.9765625,7324.21875,3417.96875,0.770506989109581,0.30878101907308,7656.79807079082,796.454849114185,7324.21875,8666.9921875,0.394366197183099,1.49122807017544,1.41666666666667,8056.640625,7324.21875,7080.078125,854.4921875,0.861727372037255,0.784665068925036,0.68808794910135,0.745168820423381,0.390625,0,1,1,-3849.90985576923,5039.31290064103,28991.69921875,-43334.9609375,-0.669014084507042,0,0,1,1,0,0,0,0,4,14,4,14,31.7622950819672,38.1147540983607,30.1229508196721,4,0.299,0.04,7.475,0.275,0.204666666666667,0.143109515173986,5.00625782227785,1.25156445556946
"CTR-2-20170913T215535-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:55:35","Steno bredanensis",5e+05,2,9521.484375,7202.1484375,0.552,9521.484375,7202.1484375,2319.3359375,0.563087189500657,0.272218207876571,7472.31876148897,400.450191387584,7324.21875,8361.81640625,0.277372262773723,1.32203389830508,1.32203389830508,7446.2890625,7324.21875,7324.21875,122.0703125,0.501166521177993,0.479461905940411,0.643615843353362,0.631951092571858,0.15869140625,0,0,0,-4400.55941358025,4400.55941358025,0,-37129.7200520833,0,0,0,1,1,0,0,0,0,0,6,0,6,31.1797752808989,37.6404494382022,31.1797752808989,0,0,0,0,0,0,0,0,0
"CTR-2-20170913T221135-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:11:35","Steno bredanensis",5e+05,2,7934.5703125,7202.1484375,0.32,7934.5703125,7202.1484375,732.421875,0.839418905735851,0.199400641683752,7319.64111328125,163.767219376541,7263.18359375,7568.359375,0.0967741935483871,1.10169491525424,1.10169491525424,7324.21875,7263.18359375,7263.18359375,76.2939453125,1.00041315234628,0.77968803408719,0.738652925868251,0.820977994896723,0.03662109375,0,0,0,-2238.82517583689,2238.82517583689,0,-9701.57576195988,0,0,0,1,1,0,0,0,0,0,3,0,3,28.8888888888889,42.2222222222222,28.8888888888889,0,0,0,0,0,0,0,0,0
"CTR-20-20170913T215835-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:58:35","Steno bredanensis",5e+05,20,7690.4296875,6225.5859375,0.577,6713.8671875,6225.5859375,1464.84375,0.857705751821194,0.317966835871583,7348.28895246479,222.507936045465,7324.21875,6958.0078125,0.210526315789474,1.23529411764706,1.07843137254902,7568.359375,7324.21875,7080.078125,244.140625,0.900762779898278,0.785291961482429,0.893403790129088,0.852203240411031,0.25634765625,0,0,0,-750.313977541371,5483.0636820331,41707.3567708333,-48828.125,-0.854166666666667,2,1,0,0,0,1,0,0,4,5,3,6,34.4262295081967,34.6994535519126,30.8743169398907,3,0.385,0.07,5.5,0.2275,0.2275,0.222738636073762,5.19930675909879,0
"CTR-23-20170913T220535-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:05:35","Steno bredanensis",5e+05,23,8300.78125,7080.078125,0.279,8300.78125,7080.078125,1220.703125,0.414295244393709,0.222768231842296,7242.25725446429,283.179778223047,7141.11328125,7690.4296875,0.158730158730159,1.17241379310345,1.17241379310345,7202.1484375,7141.11328125,7080.078125,122.0703125,0.326079378540217,0.380738915673596,0.536950569338066,0.413301722726613,0.06103515625,0,0,0,-4459.38466532446,4459.38466532446,0,-16846.5642912257,0,0,0,1,1,0,0,0,0,0,2,0,2,28,44,28,0,0,0,0,0,0,0,0,0
"CTR-3-20020814T115647-s125.ctr'",27,"s125","Hawaii","HICEAS2002","2002-08-14 11:56:47","Steno bredanensis",150000,3,9082.03125,7104.4921875,0.969,9082.03125,8129.8828125,1977.5390625,0.3669542669482,0.169439902402534,7557.77425699301,485.440953039059,7324.21875,8093.26171875,0.244343891402715,1.27835051546392,1.11711711711712,7617.1875,7324.21875,7104.4921875,622.55859375,0.42254494728096,0.439529114913904,0.337353309583904,0.265573565415915,0.30029296875,1,0,1,-1025.43974786217,3383.33713216801,33482.1428571429,-11593.4503141534,-2.88802228412256,0,0,1,0,0,1,0,0,3,11,3,11,30.42071197411,42.3948220064725,27.1844660194175,2,0.117,0.117,1,0.117,0.117,0,2.0639834881321,1.03199174406605
"CTR-3-20170904T163038-AD95_S44_Sb.ctr'",27,"AD95_S44_Sb","Hawaii","HICEAS2017","2017-09-04 16:30:38","Steno bredanensis",5e+05,3,7568.359375,6958.0078125,0.406,7568.359375,7324.21875,610.3515625,0.903053531681619,0.260509940770658,7233.88671875,181.657091216623,7202.1484375,7263.18359375,0.0840336134453782,1.08771929824561,1.03333333333333,7324.21875,7080.078125,7080.078125,244.140625,0.878817463710702,0.866385782772411,0.948627395827478,0.920032068611933,0.09765625,0,0,0,-431.561710858586,2281.11190025253,30517.578125,-26855.46875,-1.13636363636364,1,0,0,1,0,0,0,0,3,5,3,6,33.587786259542,35.1145038167939,31.2977099236641,2,0.135,0.135,1,0.135,0.135,0,4.92610837438424,0
"CTR-3-20170913T215535-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:55:35","Steno bredanensis",5e+05,3,9277.34375,7202.1484375,0.472,9277.34375,7202.1484375,2075.1953125,0.720960064155724,0.269150617522724,7402.09119073276,397.072221818048,7324.21875,8239.74609375,0.251851851851852,1.28813559322034,1.28813559322034,7324.21875,7324.21875,7202.1484375,122.0703125,0.602163803942937,0.73958161210658,0.781878158706338,0.765861427507189,0.146484375,0,0,0,-4511.2941576087,4511.2941576087,0,-37057.0591517857,0,0,0,1,1,0,0,0,0,0,6,0,6,31.1258278145695,37.7483443708609,31.1258278145695,0,0,0,0,0,0,0,0,0
"CTR-3-20170913T221435-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:14:35","Steno bredanensis",5e+05,3,8483.88671875,7141.11328125,0.205,8483.88671875,7141.11328125,1342.7734375,0.8962238589199,0.139591870219658,7439.24654447115,280.669844787181,7324.21875,7812.5,0.171875,1.18803418803419,1.18803418803419,7446.2890625,7324.21875,7324.21875,122.0703125,0.865763600677482,0.938551637170486,0.804541238552447,0.974061039277821,0.042724609375,0,0,0,-6612.14192708333,6612.14192708333,0,-15027.5952888258,0,0,0,1,0,0,1,0,0,0,1,0,1,22.7272727272727,54.5454545454545,22.7272727272727,0,0,0,0,0,0,0,0,0
"CTR-4-20170913T215535-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:55:35","Steno bredanensis",5e+05,4,8789.0625,7080.078125,0.484,8789.0625,7080.078125,1708.984375,0.467740473644678,0.236921262082805,7289.34151785714,342.749814683098,7202.1484375,7934.5703125,0.215384615384615,1.24137931034483,1.24137931034483,7324.21875,7202.1484375,7080.078125,244.140625,0.527392763344651,0.345945706358228,0.48327640112527,0.515954146168007,0.13427734375,0,0,0,-3569.00489936441,3569.00489936441,0,-30081.6127232143,0,0,0,1,1,0,0,0,0,0,5,0,5,31.1897106109325,37.620578778135,31.1897106109325,0,0,0,0,0,0,0,0,0
"CTR-7-20020814T115647-s125.ctr'",27,"s125","Hawaii","HICEAS2002","2002-08-14 11:56:47","Steno bredanensis",150000,7,8862.3046875,7067.87109375,0.505,7177.734375,7067.87109375,1794.43359375,0.121472377543436,0.119155554847515,7562.255859375,481.242402546644,7397.4609375,7965.087890625,0.225287356321839,1.25388601036269,1.01554404145078,8020.01953125,7470.703125,7214.35546875,595.0927734375,0.108257650045624,0.130398834292596,0.100403559761998,0.147305940601153,0.17578125,1,0,1,-183.44989048114,6926.86483702109,41584.3921703297,-5059.2624022612,-8.21945747501529,2,1,0,1,0,0,1,0,0,1,0,1,10.2564102564103,84.6153846153846,5.12820512820513,1,0,0,0,0,0,0,0,1.98019801980198
"CTR-7-20170904T173738-AD95_S44_Sb.ctr'",27,"AD95_S44_Sb","Hawaii","HICEAS2017","2017-09-04 17:37:38","Steno bredanensis",5e+05,7,8422.8515625,7080.078125,0.56,8422.8515625,7202.1484375,1342.7734375,0.873709696412622,0.244376787441503,7382.60020380435,352.813583368719,7324.21875,7751.46484375,0.173228346456693,1.18965517241379,1.16949152542373,7446.2890625,7324.21875,7080.078125,244.140625,0.864796572331998,0.863697069107002,0.918718609905445,0.848183174052698,0.13427734375,0,0,0,-2257.26125304136,2702.77334245742,30517.578125,-30887.4881628788,-0.988023952095809,0,0,1,1,0,0,0,0,1,9,1,10,31.6666666666667,37.2222222222222,31.1111111111111,2,0.053,0.053,1,0.053,0.053,0,3.57142857142857,0
"CTR-8-20170913T215435-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:54:35","Steno bredanensis",5e+05,8,8666.9921875,7202.1484375,0.577,8666.9921875,7202.1484375,1464.84375,1.04462311498762,0.279162664190388,7326.79770026408,258.631019458849,7202.1484375,7934.5703125,0.184615384615385,1.20338983050847,1.20338983050847,7324.21875,7202.1484375,7202.1484375,122.0703125,1.0487280602213,1.06160610158751,1.00985390262482,1.05770188317874,0.10986328125,0,0,0,-2553.95334663121,2553.95334663121,0,-30008.9518229167,0,0,0,1,1,0,0,0,0,0,4,0,4,32.0512820512821,35.8974358974359,32.0512820512821,0,0,0,0,0,0,0,0,0
"CTR-8-20170913T215535-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:55:35","Steno bredanensis",5e+05,8,9033.203125,7202.1484375,0.495,9033.203125,7324.21875,1831.0546875,0.732993947271147,0.259578315289565,7397.26082223361,363.225985760866,7324.21875,8117.67578125,0.225563909774436,1.25423728813559,1.23333333333333,7324.21875,7324.21875,7202.1484375,122.0703125,0.754376973576428,0.762908011685753,0.819353579179228,0.593627321619184,0.146484375,0,0,0,-3480.51717458678,3984.9399535124,30517.578125,-32261.4397321429,-0.945945945945946,0,0,1,1,0,0,1,0,0,3,1,2,31.4465408805031,37.4213836477987,31.1320754716981,2,0.004,0.004,1,0.004,0.004,0,4.04040404040404,0
"CTR-92-20170913T215835-AD259_S123_Sb.ctr'",27,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 21:58:35","Steno bredanensis",5e+05,92,8789.0625,7202.1484375,0.508,8789.0625,7202.1484375,1586.9140625,0.948414567120393,0.347377951866652,7355.46875,283.709827011638,7202.1484375,7995.60546875,0.198473282442748,1.22033898305085,1.22033898305085,7446.2890625,7202.1484375,7202.1484375,244.140625,1.00201806791809,0.853849190294283,1.01584167492012,0.920220190162047,0.10986328125,0,0,0,-3232.23811323925,3232.23811323925,0,-36436.1387310606,0,0,0,1,1,0,0,0,0,0,4,0,4,31.6417910447761,36.7164179104478,31.6417910447761,0,0,0,0,0,0,0,0,0
"CTR-1-20170904T163738-AD95_S44_Sb.ctr'",27,"AD95_S44_Sb","Hawaii","HICEAS2017","2017-09-04 16:37:38","Steno bredanensis",5e+05,1,8056.640625,5004.8828125,0.774,8056.640625,5126.953125,3051.7578125,0.892163492941353,0.236209082911878,6497.35300164474,963.446663626824,6958.0078125,6530.76171875,0.467289719626168,1.60975609756098,1.57142857142857,7080.078125,6958.0078125,5126.953125,2044.677734375,0.897471200487693,0.88225090014824,0.893239652571353,0.895790194839971,0.32958984375,0,1,1,-3864.48343805115,4833.2954420194,30517.578125,-74721.8276515151,-0.408415841584159,0,0,1,1,0,0,1,0,2,8,3,7,32.7519379844961,35.4651162790698,31.7829457364341,4,0.295,0.004,73.75,0.086,0.128333333333333,0.150047770171147,5.16795865633075,1.29198966408269
"CTR-3-20170904T164138-AD95_S44_Sb.ctr'",27,"AD95_S44_Sb","Hawaii","HICEAS2017","2017-09-04 16:41:38","Steno bredanensis",5e+05,3,11596.6796875,5004.8828125,1.041,11596.6796875,5249.0234375,6591.796875,0.788125211474774,0.245860443470228,7164.80928308824,1298.93884556636,7202.1484375,8300.78125,0.794117647058823,2.31707317073171,2.2093023255814,7690.4296875,7202.1484375,7202.1484375,610.3515625,0.709102328760981,0.785582500294952,0.787698067761207,0.871419421107468,0.62255859375,0,1,1,-5959.33809055118,6920.52165354331,30517.578125,-45437.2829861111,-0.671641791044776,0,0,1,1,0,0,0,0,4,15,4,15,31.04,39.2,29.76,6,0.176,0.069,2.55072463768116,0.095,0.114,0.0444803327325684,5.76368876080692,0.96061479346782
"CTR-4-20170904T164138-AD95_S44_Sb.ctr'",27,"AD95_S44_Sb","Hawaii","HICEAS2017","2017-09-04 16:41:38","Steno bredanensis",5e+05,4,9033.203125,5004.8828125,0.733,9033.203125,5249.0234375,4028.3203125,0.785786444175541,0.280921567966371,7025.146484375,853.30036706007,7202.1484375,7019.04296875,0.573913043478261,1.80487804878049,1.72093023255814,7324.21875,7080.078125,7202.1484375,244.140625,0.803312315999895,0.691461707905594,0.84097933864616,0.807485143653937,0.390625,0,1,1,-4580.47820647114,5717.07329492551,33908.4201388889,-57601.9287109375,-0.588668138337012,0,0,1,2,1,0,0,0,3,13,3,13,32.034632034632,37.2294372294372,30.7359307359307,4,0.117,0.037,3.16216216216216,0.07,0.0746666666666667,0.0402036482589993,5.45702592087312,1.36425648021828
"CTR-1-20170722T171656-AD76_S30_Sb.ctr'",27,"AD76_S30_Sb","Hawaii","HICEAS2017","2017-07-22 17:16:56","Steno bredanensis",5e+05,1,8056.640625,6896.97265625,0.663,7568.359375,7202.1484375,1159.66796875,0.331402636681864,0.0972585118838077,7514.02319931402,207.702533325218,7568.359375,7476.806640625,0.155102040816327,1.16814159292035,1.05084745762712,7629.39453125,7629.39453125,7446.2890625,183.10546875,0.318331798024783,0.348253842180655,0.317048757936922,0.341787130243009,0.225830078125,1,0,1,-731.094243735303,3912.62502219895,128851.996527778,-10448.3683483521,-12.3322601416613,0,0,1,0,0,1,1,0,0,5,1,4,29.1891891891892,42.1621621621622,28.6486486486486,2,0.017,0.017,1,0.017,0.017,0,3.01659125188537,1.50829562594268
"CTR-1-20170722T171656-AD76_S30_Sb.ctr'",27,"AD76_S30_Sb","Hawaii","HICEAS2017","2017-07-22 17:16:56","Steno bredanensis",5e+05,1,8056.640625,6896.97265625,0.663,7568.359375,7202.1484375,1159.66796875,0.331402636681864,0.0972585118838077,7514.02319931402,207.702533325218,7568.359375,7476.806640625,0.155102040816327,1.16814159292035,1.05084745762712,7629.39453125,7629.39453125,7446.2890625,183.10546875,0.318331798024783,0.348253842180655,0.317048757936922,0.341787130243009,0.225830078125,1,0,1,-731.094243735303,3912.62502219895,128851.996527778,-10448.3683483521,-12.3322601416613,0,0,1,0,0,1,1,0,0,5,1,4,29.1891891891892,42.1621621621622,28.6486486486486,2,0.017,0.017,1,0.017,0.017,0,3.01659125188537,1.50829562594268
